frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1488018343.987502000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018343.987620000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018343.993410000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018343.993469000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018343.993479000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018343.993528000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018343.994383000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.008197000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.008238000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.008297000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.008315000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.009400000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.009438000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.009675000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.009733000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.009745000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.016394000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.016697000	192	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.017558000	209	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.018289000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.018323000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.018481000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.018532000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.018682000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.018711000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.018793000	611	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.025236000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.025280000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.025310000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.030360000	209	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.031294000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.031325000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.031431000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.031492000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.031522000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.031692000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.031722000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.031895000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.031925000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.032087000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.032131000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.032240000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.032273000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.032466000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.032509000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.032573000	612	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.043671000	209	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.044433000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.044463000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.044658000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.044692000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.044855000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.044929000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.045064000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.045097000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.045173000	318	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.055814000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.055951000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.056076000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.056212000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.056326000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.056449000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.056565000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.056680000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.074335000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.074366000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.074418000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.074793000	464	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.075997000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.083470000	209	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.084164000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.084195000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.084364000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.084415000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.084581000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.084611000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.084691000	171	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.097124000	209	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.098223000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.098267000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.098454000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.098484000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.098677000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.098707000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.098869000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.098918000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.099063000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.099092000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.099219000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.099264000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.099443000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.099472000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.099564000	981	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.110116000	209	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.110862000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.110936000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.111081000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.111115000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.111304000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.111336000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.111503000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.111536000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.111599000	327	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.122279000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.122408000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.122534000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.122655000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.122763000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.122884000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.123003000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.123125000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.141653000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.141715000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.141725000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.142151000	688	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.149959000	209	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.150631000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.150665000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.150845000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.150879000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.150986000	1353	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.163608000	209	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.163968000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018344.164500000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.164561000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.164709000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.164739000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.164924000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.164955000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.165105000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.165150000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.165333000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.165334000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.165495000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.165588000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.165675000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.165707000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018344.165777000	94	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.177964000	87	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.178150000	60	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.178316000	209	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.179850000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.179881000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.180078000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.180108000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.180301000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.180332000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.180493000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.180567000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.180703000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.180736000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.180916000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.180947000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.181095000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.181125000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.181312000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.181344000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.181496000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.181568000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.181699000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.181730000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.181903000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.181935000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.182096000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.182127000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.182313000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.182344000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.182496000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.182569000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.182702000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.182734000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.182916000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.182946000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.183099000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.183130000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.183302000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.183335000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.183498000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.183573000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018344.183643000	1359	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018344.186990000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.187117000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.187243000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.187365000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.187490000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.187604000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.187728000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.187852000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.187908000	656	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018344.216581000	209	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.217246000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.217319000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.217465000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.217495000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018344.217599000	1221	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018344.231538000	87	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.231732000	60	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.231916000	209	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.234581000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018344.234611000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
